current_age,race,sex,citizen,military,education,homeless_12mo_prior,jail_time_served,jail_time,arrest_year,admit_year,held_by,state,sentenced,controlling_offense,controlling_offense_type,arrested_during_status,firearm_at_offense,alc_at_offense,drug_at_offense,victim_hispanic,victim_race,victim_sex,victim_age,victim_known,victim_offense,max_time_est,censored,race_white,race_black
35,Hispanic,Female,Non-citizen,Non-veteran,Less Than High School,No,Yes,402,2013,2015,Federal,NC,Yes,Drug Trafficking,Drug,None,No,Yes,Yes,NA,NA,NA,NA,NA,NA,2,1,N,N
37,White,Female,Citizen,Non-veteran,Less Than High School,Yes,Yes,182,2013,2016,State,NJ,Yes,Other Unspecified,Other,Parole,No,No,No,NA,NA,NA,NA,NA,NA,3,1,Y,N
60,American Indian/Alaska Native,Male,Citizen,Non-veteran,High School Graduate,No,No,0,2010,2012,State,MS,Yes,Rape Sexual Assault,Violent,None,No,No,No,NA,NA,NA,NA,NA,NA,2,1,N,N
46,Hispanic,Female,Citizen,Non-veteran,Less Than High School,NA,Yes,2232,2015,2016,State,PA,Yes,Other Public Order,Public order,None,No,No,No,NA,NA,NA,NA,NA,NA,1,1,N,N
52,White,Female,Citizen,Non-veteran,Some College,No,No,0,2015,2016,State,OR,Yes,Other Property,Property,None,No,No,No,NA,NA,NA,NA,NA,NA,1,1,Y,N
42,Hispanic,Male,Citizen,Non-veteran,Less Than High School,No,Yes,3255,2004,2016,State,CO,Yes,Robbery,Violent,Parole,Yes,No,No,No,White,Male,25 to 34,Knew,Other Violent Offense,12,1,N,N
30,Other,Male,Citizen,Veteran,Some College,No,Yes,182,2015,2016,State,TX,Yes,Rape Sexual Assault,Violent,None,No,NA,NA,No,White,Female,12 to 17,Knew,Rape,1,1,N,N
49,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,274,2012,2013,Federal,MO,Yes,Weapons,Public order,None,No,NA,No,NA,NA,NA,NA,NA,NA,1,1,N,Y
47,White,Female,Citizen,Non-veteran,College Degree or More,No,Yes,274,2011,2013,Federal,NY,Yes,Other Property,Property,None,No,NA,NA,NA,NA,NA,NA,NA,NA,2,1,Y,N
38,White,Male,Citizen,Non-veteran,Some College,No,Yes,700,2010,2012,Federal,TN,Yes,Drug Trafficking,Drug,None,No,No,No,NA,NA,NA,NA,NA,NA,2,1,Y,N
44,White,Female,Citizen,Non-veteran,Some College,No,Yes,91,2015,2016,State,NC,Yes,Burglary,Property,None,No,No,Yes,NA,NA,NA,NA,NA,NA,1,1,Y,N
58,White,Male,Citizen,Non-veteran,College Degree or More,No,Yes,608,2006,2007,Federal,NC,Yes,NA,NA,None,No,No,No,NA,NA,NA,NA,NA,NA,1,1,Y,N
55,White,Male,Citizen,Non-veteran,High School Graduate,No,Yes,548,2010,2011,State,VA,Yes,Robbery,Violent,None,Yes,No,No,No,White,Female,35 to 54,Stranger,Other Violent Offense,1,1,Y,N
36,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,213,2009,2010,State,TX,Yes,Drug Trafficking,Drug,Parole,No,NA,Yes,NA,NA,NA,NA,NA,NA,1,1,N,Y
44,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,860,1993,1995,State,NY,Yes,Homicide,Violent,Parole,No,Yes,Yes,No,Black,Male,35 to 54,Stranger,Murder / Manslaughter / Homicide,2,1,N,Y
43,Hispanic,Male,Non-citizen,Non-veteran,Less Than High School,No,Yes,548,NA,NA,NA,TX,Yes,Robbery,Violent,None,NA,No,No,NA,NA,NA,NA,NA,NA,NA,1,N,N
54,Black,Female,Citizen,Non-veteran,College Degree or More,No,No,0,2015,2015,Federal,GA,Yes,Other Property,Property,None,No,No,No,NA,NA,NA,NA,NA,NA,0,1,N,Y
42,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,136,2015,2015,State,PA,Yes,Other Public Order,Public order,None,No,Yes,No,NA,NA,NA,NA,NA,NA,0,1,N,Y
44,White,Male,Citizen,Veteran,College Degree or More,No,Yes,548,2014,2016,State,VA,Yes,Other Property,Property,None,No,No,No,NA,NA,NA,NA,NA,NA,2,1,Y,N
39,White,Male,Citizen,Non-veteran,Less Than High School,No,Yes,14,2016,2016,State,MI,Yes,Other Public Order,Public order,None,No,No,Yes,NA,NA,NA,NA,NA,NA,0,1,Y,N
34,Hispanic,Female,Citizen,Non-veteran,Some College,No,NA,NA,2016,2016,State,CT,No,Other Public Order,Public order,NA,NA,No,No,NA,NA,NA,NA,NA,NA,0,0,N,N
38,Hispanic,Female,Citizen,Non-veteran,High School Graduate,No,Yes,91,2015,2015,Federal,NC,Yes,Rape Sexual Assault,Violent,None,No,No,No,No,White,Female,12 to 17,Knew,Rape,0,1,N,N
39,Other,Male,Citizen,Non-veteran,Less Than High School,No,Yes,1,2009,2010,State,NC,Yes,Homicide,Violent,None,No,Yes,Yes,No,White,Male,35 to 54,Stranger,Murder / Manslaughter / Homicide,1,1,N,N
68,White,Male,Citizen,Veteran,High School Graduate,No,Yes,213,1988,1988,State,CA,Yes,Homicide,Violent,None,No,Yes,No,No,White,Female,35 to 54,Knew,Murder / Manslaughter / Homicide,0,1,Y,N
48,White,Female,Citizen,Veteran,Some College,No,Yes,1460,2008,2012,State,TX,Yes,Homicide,Violent,None,Yes,No,NA,No,White,Male,35 to 54,Knew,Murder / Manslaughter / Homicide,4,1,Y,N
57,White,Male,Citizen,Non-veteran,Less Than High School,No,Yes,2,2012,2015,State,NC,Yes,Drug Trafficking,Drug,None,No,NA,NA,NA,NA,NA,NA,NA,NA,3,1,Y,N
50,White,Male,Citizen,Non-veteran,Some College,No,Yes,365,2014,2016,State,WA,Yes,Assault,Violent,Parole,No,Yes,No,No,White,Female,55 or Older,Knew,Other Violent Offense,2,1,Y,N
38,Other,Female,Citizen,Non-veteran,College Degree or More,No,Yes,456,2014,2016,Federal,CA,Yes,Drug Trafficking,Drug,None,No,No,Yes,NA,NA,NA,NA,NA,NA,2,1,N,N
52,Black,Female,Citizen,Non-veteran,Less Than High School,No,Yes,395,1996,1997,State,NY,Yes,Homicide,Violent,None,Yes,No,NA,No,Black,Male,18 to 24,Knew,Murder / Manslaughter / Homicide,1,1,N,Y
35,Hispanic,Male,Non-citizen,Non-veteran,College Degree or More,No,Yes,122,2008,2009,Federal,CA,Yes,Drug Trafficking,Drug,Probation,No,No,No,NA,NA,NA,NA,NA,NA,1,1,N,N
48,White,Female,Citizen,Non-veteran,Less Than High School,No,Yes,91,2005,2015,State,OK,Yes,Other Property,Property,Probation,No,No,No,NA,NA,NA,NA,NA,NA,10,1,Y,N
46,Hispanic,Male,Non-citizen,Non-veteran,Less Than High School,No,Yes,274,2015,2016,ICE,-1,Yes,Other Public Order,Public order,None,No,No,No,NA,NA,NA,NA,NA,NA,1,1,N,N
29,White,Female,Citizen,Non-veteran,Less Than High School,No,Yes,30,2015,2015,State,MA,Yes,Assault,Violent,Probation,No,Yes,No,NA,White,NA,NA,NA,NA,0,1,Y,N
56,Hispanic,Male,Citizen,Non-veteran,Less Than High School,No,Yes,60,NA,2007,State,OH,Yes,Robbery,Violent,Parole,No,Yes,Yes,NA,White,NA,NA,NA,NA,NA,1,N,N
36,White,Female,Citizen,Non-veteran,Less Than High School,No,Yes,1,2016,2016,State,SD,Yes,Drug Possession,Drug,Parole,No,No,No,NA,NA,NA,NA,NA,NA,0,1,Y,N
55,Hispanic,Male,Citizen,Non-veteran,Less Than High School,No,Yes,152,2014,2014,State,CA,Yes,Assault,Violent,None,No,No,No,No,White,Female,55 or Older,Knew,Other Violent Offense,0,1,N,N
49,White,Female,Citizen,Non-veteran,Less Than High School,No,Yes,152,2015,2016,State,PA,Yes,Drug Trafficking,Drug,None,No,No,Yes,NA,NA,NA,NA,NA,NA,1,1,Y,N
24,White,Male,Citizen,Non-veteran,Less Than High School,Yes,Yes,61,2014,2014,State,TN,Yes,Other Public Order,Public order,Probation,No,No,No,NA,NA,NA,NA,NA,NA,0,1,Y,N
34,Hispanic,Male,Non-citizen,Non-veteran,NA,No,Yes,365,2014,2015,ICE,-1,Yes,Other Public Order,Public order,None,No,No,No,NA,NA,NA,NA,NA,NA,1,1,N,N
26,White,Female,Citizen,Non-veteran,High School Graduate,No,Yes,1217,2015,2015,State,MO,Yes,Other Property,Property,Parole,No,No,Yes,NA,NA,NA,NA,NA,NA,0,1,Y,N
36,Hispanic,Male,Citizen,Non-veteran,Less Than High School,No,No,0,2008,2009,State,MD,Yes,Drug Trafficking,Drug,None,No,No,Yes,NA,NA,NA,NA,NA,NA,1,1,N,N
41,White,Female,Citizen,Non-veteran,Less Than High School,NA,Yes,365,1993,1994,State,MD,Yes,Homicide,Violent,None,No,No,Yes,NA,White,NA,NA,NA,NA,1,1,Y,N
20,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,122,2014,2014,State,MI,Yes,Robbery,Violent,Probation,No,No,NA,NA,White,NA,NA,NA,NA,0,1,N,Y
32,Hispanic,Male,Citizen,Veteran,Some College,No,Yes,1095,2013,2016,Federal,NV,Yes,Other Public Order,Public order,None,No,No,NA,NA,NA,NA,NA,NA,NA,3,1,N,N
31,Hispanic,Male,Citizen,Non-veteran,Less Than High School,No,Yes,1217,2008,2012,State,NY,Yes,Drug Trafficking,Drug,None,No,No,Yes,NA,NA,NA,NA,NA,NA,4,1,N,N
39,Black,Female,Citizen,Non-veteran,Some College,No,Yes,182,2003,2003,State,SC,Yes,Homicide,Violent,None,Yes,No,Yes,No,Black,Female,25 to 34,Knew,Murder / Manslaughter / Homicide,0,1,N,Y
41,White,Male,Citizen,Veteran,High School Graduate,NA,Yes,15,2013,2014,State,MI,Yes,Drug Trafficking,Drug,None,No,No,Yes,NA,NA,NA,NA,NA,NA,1,1,Y,N
49,Black,Male,Citizen,Veteran,High School Graduate,No,Yes,274,2003,2003,State,GA,Yes,Other Violent,Violent,None,Yes,NA,NA,No,Black,Female,35 to 54,Knew,Other Violent Offense,0,1,N,Y
46,White,Female,Citizen,Non-veteran,High School Graduate,No,Yes,243,2014,2015,State,GA,Yes,Other Property,Property,Probation,No,Yes,No,NA,NA,NA,NA,NA,NA,1,1,Y,N
28,White,Female,Citizen,Non-veteran,High School Graduate,No,Yes,558,2010,2011,State,TN,Yes,Homicide,Violent,None,No,No,Yes,No,White,Female,55 or Older,Knew,Murder / Manslaughter / Homicide,1,1,Y,N
24,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,274,2014,2015,Federal,NC,Yes,Weapons,Public order,None,Yes,No,No,NA,NA,NA,NA,NA,NA,1,1,N,Y
52,Black,Male,Citizen,Veteran,College Degree or More,No,Yes,182,2014,2016,State,CA,Yes,Rape Sexual Assault,Violent,None,No,Yes,NA,Yes,White,Female,35 to 54,Stranger,Rape,2,1,N,Y
44,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,1,2015,2015,State,MO,Yes,Homicide,Violent,Parole,No,NA,NA,NA,NA,NA,NA,NA,NA,0,1,N,Y
30,White,Female,Citizen,Non-veteran,High School Graduate,No,No,0,2007,2016,State,MO,Yes,Other Property,Property,Parole,No,No,No,NA,NA,NA,NA,NA,NA,9,1,Y,N
37,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,243,2007,2008,State,IN,Yes,Drug Trafficking,Drug,Parole,No,Yes,No,NA,NA,NA,NA,NA,NA,1,1,N,Y
28,White,Female,Citizen,Non-veteran,Some College,No,Yes,182,2012,2015,State,NC,Yes,Burglary,Property,None,No,No,Yes,NA,NA,NA,NA,NA,NA,3,1,Y,N
24,Black,Male,Citizen,Non-veteran,Less Than High School,Yes,Yes,852,2009,2011,State,GA,Yes,Robbery,Violent,None,Yes,No,Yes,NA,White,NA,NA,NA,NA,2,1,N,Y
35,Hispanic,Male,Non-citizen,Non-veteran,Less Than High School,No,Yes,578,2008,2010,Federal,MS,Yes,Drug Trafficking,Drug,None,No,No,No,NA,NA,NA,NA,NA,NA,2,1,N,N
42,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,395,2008,2009,State,MO,Yes,Other Violent,Violent,None,No,NA,Yes,NA,Multiple,NA,NA,NA,NA,1,1,N,Y
23,White,Male,Citizen,Non-veteran,Less Than High School,NA,Yes,10,2016,2016,State,FL,No,Other Property,Property,NA,No,No,Yes,NA,NA,NA,NA,NA,NA,0,0,Y,N
54,Hispanic,Male,Citizen,Non-veteran,Less Than High School,No,Yes,30,2014,2015,State,NM,Yes,Other Public Order,Public order,None,No,Yes,No,NA,NA,NA,NA,NA,NA,1,1,N,N
19,Hispanic,Male,Citizen,Non-veteran,High School Graduate,Yes,Yes,122,NA,2016,State,NM,Yes,Drug Possession,Drug,None,No,NA,Yes,NA,NA,NA,NA,NA,NA,NA,1,N,N
56,Hispanic,Male,Citizen,Non-veteran,Less Than High School,No,Yes,122,2010,2011,State,CA,Yes,Assault,Violent,None,No,No,NA,Yes,White,Male,35 to 54,Knew,Other Violent Offense,1,1,N,N
31,White,Female,Citizen,Non-veteran,College Degree or More,No,Yes,548,2011,2013,Federal,TN,Yes,Drug Trafficking,Drug,None,Yes,Yes,Yes,NA,NA,NA,NA,NA,NA,2,1,Y,N
61,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,45,2014,2016,State,TX,Yes,Drug Trafficking,Drug,Probation,No,No,No,NA,NA,NA,NA,NA,NA,2,1,N,Y
39,Black,Male,Citizen,Non-veteran,Some College,No,Yes,1,2010,2015,Federal,CA,Yes,Drug Trafficking,Drug,None,No,No,No,NA,NA,NA,NA,NA,NA,5,1,N,Y
31,Black,Male,Citizen,Non-veteran,High School Graduate,Yes,Yes,30,2012,2016,Federal,NC,Yes,Drug Trafficking,Drug,Parole,No,No,No,NA,NA,NA,NA,NA,NA,4,1,N,Y
59,White,Male,Citizen,Veteran,Some College,No,Yes,204,1983,1984,State,AZ,Yes,Homicide,Violent,None,Yes,No,Yes,No,White,Male,35 to 54,Stranger,Other Violent Offense,1,1,Y,N
59,Other,Male,Citizen,Non-veteran,Less Than High School,No,Yes,1095,2012,2015,State,CA,Yes,Burglary,Property,Parole,No,No,No,NA,NA,NA,NA,NA,NA,3,1,N,N
57,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,274,1990,1991,State,LA,Yes,Homicide,Violent,None,No,No,NA,NA,NA,NA,NA,NA,NA,1,1,N,Y
37,Hispanic,Female,Citizen,Non-veteran,College Degree or More,No,Yes,182,2013,2014,State,WA,Yes,Assault,Violent,None,No,No,Yes,No,Black,Male,12 to 17,Knew,Other Violent Offense,1,1,N,N
36,Black,Male,Citizen,Non-veteran,College Degree or More,No,Yes,335,2008,2009,State,MI,Yes,Other Violent,Violent,Probation,No,NA,NA,NA,White,NA,NA,NA,NA,1,1,N,Y
50,Hispanic,Male,Non-citizen,Non-veteran,Less Than High School,No,Yes,365,1995,1998,State,TX,Yes,Rape Sexual Assault,Violent,None,No,No,Yes,Yes,White,Female,Under 12 Years,Knew,Rape,3,1,N,N
35,White,Female,Citizen,Non-veteran,Some College,No,Yes,395,2014,2015,State,PA,Yes,Other Property,Property,Probation,No,No,Yes,NA,NA,NA,NA,NA,NA,1,1,Y,N
35,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,274,2012,2015,State,SC,Yes,Homicide,Violent,None,No,No,No,No,Black,Male,25 to 34,Stranger,Murder / Manslaughter / Homicide,3,1,N,Y
26,Hispanic,Male,Citizen,Non-veteran,Less Than High School,No,Yes,2,2016,2016,State,TX,Yes,Drug Possession,Drug,None,No,No,No,NA,NA,NA,NA,NA,NA,0,1,N,N
31,Black,Female,Citizen,Non-veteran,High School Graduate,No,Yes,456,2013,2014,Federal,NC,Yes,Robbery,Violent,None,No,Yes,No,NA,NA,NA,NA,NA,NA,1,1,N,Y
53,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,365,2001,2002,State,PA,Yes,Robbery,Violent,Probation,No,No,Yes,NA,Unknown,Male,35 to 54,Stranger,Other Violent Offense,1,1,N,Y
46,Black,Male,Citizen,Non-veteran,High School Graduate,No,Yes,548,2005,2007,State,FL,Yes,Homicide,Violent,Probation,No,Yes,No,No,Black,Male,35 to 54,Stranger,Murder / Manslaughter / Homicide,2,1,N,Y
42,Other,Male,Citizen,Non-veteran,Some College,No,Yes,1034,2011,2014,Federal,MD,Yes,Drug Trafficking,Drug,None,No,No,NA,NA,NA,NA,NA,NA,NA,3,1,N,N
27,White,Male,Citizen,Non-veteran,High School Graduate,No,Yes,61,2015,2016,State,FL,Yes,Other Property,Property,Probation,No,No,Yes,NA,NA,NA,NA,NA,NA,1,1,Y,N
34,White,Male,Citizen,Non-veteran,Some College,No,Yes,243,2013,2014,Federal,KS,Yes,Weapons,Public order,None,Yes,No,Yes,NA,NA,NA,NA,NA,NA,1,1,Y,N
42,Hispanic,Male,Citizen,Non-veteran,Less Than High School,No,No,0,1992,1993,State,TX,Yes,Rape Sexual Assault,Violent,Probation,No,NA,No,Yes,White,Female,18 to 24,Stranger,Rape,1,1,N,N
44,Other,Female,Citizen,Non-veteran,Some College,NA,NA,NA,2015,2015,State,HI,No,Assault,Violent,NA,NA,No,Yes,NA,NA,NA,NA,NA,NA,0,0,N,N
49,Hispanic,Male,Non-citizen,Non-veteran,Less Than High School,No,Yes,213,2013,2013,Federal,TX,Yes,Other Public Order,Public order,None,No,No,No,NA,NA,NA,NA,NA,NA,0,1,N,N
34,Hispanic,Male,Citizen,Non-veteran,Less Than High School,No,Yes,4015,2004,2004,State,CA,Yes,Assault,Violent,Parole,No,No,No,Yes,White,Female,18 to 24,Stranger,Other Violent Offense,0,1,N,N
34,Other,Female,Citizen,Non-veteran,Less Than High School,No,Yes,335,2005,2006,State,NV,Yes,Other Violent,Violent,None,Yes,Yes,Yes,NA,White,NA,NA,NA,NA,1,1,N,N
50,White,Male,Citizen,Non-veteran,Some College,Yes,Yes,1460,1981,2012,State,OR,Yes,Robbery,Violent,Parole,No,Yes,Yes,NA,White,NA,NA,NA,NA,31,1,Y,N
42,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,2738,2003,2015,State,GA,Yes,Assault,Violent,Probation,No,Yes,Yes,NA,Black,NA,NA,NA,NA,12,1,N,Y
30,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,548,2011,2013,State,TX,Yes,Homicide,Violent,None,Yes,No,No,NA,Black,NA,NA,NA,NA,2,1,N,Y
31,White,Male,Citizen,Non-veteran,Less Than High School,No,Yes,274,2012,NA,State,GA,Yes,Robbery,Violent,None,Yes,No,Yes,No,Black,Female,25 to 34,Stranger,Other Violent Offense,NA,1,Y,N
73,White,Female,Citizen,Non-veteran,High School Graduate,No,Yes,274,2003,2004,State,VA,Yes,Other Violent,Violent,None,No,NA,NA,No,White,Female,12 to 17,Knew,Other Violent Offense,1,1,Y,N
29,Hispanic,Male,Citizen,Non-veteran,Less Than High School,Yes,Yes,213,2014,2016,State,NM,Yes,Other Property,Property,Parole,No,No,No,NA,NA,NA,NA,NA,NA,2,1,N,N
44,White,Female,Citizen,Non-veteran,High School Graduate,No,Yes,730,2013,2015,State,TN,Yes,Homicide,Violent,None,Yes,No,NA,No,White,Male,35 to 54,Knew,Murder / Manslaughter / Homicide,2,1,Y,N
45,White,Female,Citizen,Non-veteran,College Degree or More,No,Yes,2,2014,2016,State,CT,Yes,Burglary,Property,None,No,No,NA,NA,NA,NA,NA,NA,NA,2,1,Y,N
49,Other,Male,Citizen,Non-veteran,College Degree or More,No,Yes,152,2015,2016,State,HI,Yes,Other Violent,Violent,None,No,No,No,NA,Asian/Native Hawaiian/Other Pacific Islander,NA,NA,NA,NA,1,1,N,N
29,Other,Male,Citizen,Non-veteran,High School Graduate,No,Yes,48,2015,2015,State,MI,Yes,Drug Trafficking,Drug,None,No,No,Yes,NA,NA,NA,NA,NA,NA,0,1,N,N
37,Hispanic,Male,Non-citizen,Non-veteran,Less Than High School,No,Yes,68,2014,2014,State,TX,Yes,Burglary,Property,Probation,No,Yes,Yes,NA,NA,NA,NA,NA,NA,0,1,N,N
23,Hispanic,Male,Citizen,Non-veteran,Some College,No,Yes,243,2011,2012,State,NY,Yes,Burglary,Property,None,No,No,No,NA,NA,NA,NA,NA,NA,1,1,N,N
52,Asian/Native Hawaiian/Other Pacific Islander,Male,Citizen,Veteran,Some College,No,No,0,2014,2014,State,HI,Yes,Drug Possession,Drug,Parole,No,No,No,NA,NA,NA,NA,NA,NA,0,1,N,N
31,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,243,NA,2015,Federal,AL,Yes,Other Property,Property,Probation,No,No,No,NA,NA,NA,NA,NA,NA,NA,1,N,Y
40,Hispanic,Male,Citizen,Veteran,High School Graduate,No,Yes,548,1999,2000,State,TX,Yes,Homicide,Violent,Parole,No,Yes,No,Yes,Unknown,Female,18 to 24,Knew,Murder / Manslaughter / Homicide,1,1,N,N
54,Hispanic,Male,Citizen,Non-veteran,High School Graduate,No,Yes,91,2004,2005,State,TX,Yes,Rape Sexual Assault,Violent,None,No,Yes,Yes,Yes,Unknown,Male,12 to 17,Knew,Other Violent Offense,1,1,N,N
40,White,Male,Citizen,Non-veteran,High School Graduate,No,Yes,213,2015,2016,State,CO,Yes,Burglary,Property,None,Yes,No,Yes,NA,NA,NA,NA,NA,NA,1,1,Y,N
46,White,Male,Citizen,Non-veteran,High School Graduate,No,Yes,7,2012,2012,Federal,IN,Yes,Drug Possession,Drug,Parole,No,Yes,Yes,NA,NA,NA,NA,NA,NA,0,1,Y,N
63,White,Male,Citizen,Non-veteran,College Degree or More,No,Yes,227,2010,2011,State,NY,Yes,Other Property,Property,None,No,No,No,NA,NA,NA,NA,NA,NA,1,1,Y,N
54,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,487,1992,1993,State,NY,Yes,Robbery,Violent,None,Yes,Yes,Yes,NA,Black,NA,NA,NA,NA,1,1,N,Y
36,White,Female,Citizen,Non-veteran,Less Than High School,No,Yes,61,2015,2015,State,SC,Yes,Drug Possession,Drug,None,No,No,Yes,NA,NA,NA,NA,NA,NA,0,1,Y,N
34,White,Male,Citizen,Non-veteran,Less Than High School,No,Yes,548,2012,2013,State,TX,Yes,Assault,Violent,None,No,No,No,No,White,Female,25 to 34,Knew,Other Violent Offense,1,1,Y,N
47,White,Female,Citizen,Non-veteran,High School Graduate,No,Yes,700,1993,1995,State,GA,Yes,Homicide,Violent,Probation,Yes,Yes,No,No,White,Female,35 to 54,Knew,Murder / Manslaughter / Homicide,2,1,Y,N
52,Black,Female,Citizen,Non-veteran,College Degree or More,No,No,0,2014,2014,State,MS,Yes,Other Unspecified,Other,None,No,NA,NA,NA,NA,NA,NA,NA,NA,0,1,N,Y
35,Hispanic,Male,Citizen,Non-veteran,Less Than High School,Yes,Yes,91,2015,2015,State,TX,Yes,Burglary,Property,None,No,Yes,Yes,NA,NA,NA,NA,NA,NA,0,1,N,N
19,White,Male,Citizen,Non-veteran,Less Than High School,No,Yes,304,2014,2015,State,FL,Yes,Assault,Violent,Probation,No,No,No,No,White,Male,18 to 24,Knew,Other Violent Offense,1,1,Y,N
43,Hispanic,Male,Citizen,Non-veteran,Less Than High School,No,Yes,30,2016,2016,State,CA,Yes,Other Property,Property,Parole,No,No,No,NA,NA,NA,NA,NA,NA,0,1,N,N
29,Hispanic,Male,Non-citizen,Non-veteran,Less Than High School,No,Yes,213,2015,2015,ICE,FL,Yes,Other Public Order,Public order,None,No,No,NA,NA,NA,NA,NA,NA,NA,0,1,N,N
59,White,Male,Citizen,Non-veteran,High School Graduate,No,Yes,166,2015,2016,State,CA,Yes,Other Violent,Violent,None,No,Yes,No,No,White,Female,55 or Older,Knew,Other Violent Offense,1,1,Y,N
47,White,Male,Citizen,Non-veteran,Less Than High School,Yes,Yes,152,2015,2016,State,WA,Yes,Other Public Order,Public order,None,No,No,Yes,NA,NA,NA,NA,NA,NA,1,1,Y,N
33,Black,Female,Citizen,Non-veteran,Less Than High School,No,Yes,1186,2010,2011,State,SC,Yes,Rape Sexual Assault,Violent,Probation,No,NA,NA,No,Black,Female,12 to 17,Knew,Rape,1,1,N,Y
41,Other,Male,Citizen,Non-veteran,High School Graduate,No,Yes,304,2012,2012,State,OR,Yes,Rape Sexual Assault,Violent,None,No,No,No,No,White,Female,12 to 17,Knew,Rape,0,1,N,N
25,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,122,2015,2015,Federal,FL,Yes,Other Unspecified,Other,None,No,Yes,Yes,NA,NA,NA,NA,NA,NA,0,1,N,Y
31,Other,Male,Citizen,Non-veteran,Less Than High School,No,Yes,1642,2003,2007,State,AZ,Yes,Homicide,Violent,None,Yes,No,No,NA,Black,NA,NA,NA,NA,4,1,N,N
49,White,Male,Citizen,Non-veteran,Less Than High School,No,Yes,365,2014,2015,State,MI,Yes,Other Public Order,Public order,Parole,No,Yes,No,NA,NA,NA,NA,NA,NA,1,1,Y,N
37,White,Male,Citizen,Non-veteran,College Degree or More,No,Yes,4745,2012,2013,Federal,MA,Yes,Other Property,Property,None,No,Yes,NA,NA,NA,NA,NA,NA,NA,1,1,Y,N
61,White,Male,Citizen,Veteran,Some College,No,Yes,365,2008,2013,State,WA,Yes,Rape Sexual Assault,Violent,None,No,No,No,No,White,Female,12 to 17,Knew,Other Violent Offense,5,1,Y,N
54,Black,Male,Citizen,Non-veteran,College Degree or More,No,Yes,274,2006,2007,State,TX,Yes,Homicide,Violent,Parole,No,Yes,Yes,No,Black,Female,25 to 34,Stranger,Murder / Manslaughter / Homicide,1,1,N,Y
25,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,152,2015,2016,State,GA,Yes,Assault,Violent,None,No,No,No,No,Black,Female,18 to 24,Knew,Other Violent Offense,1,1,N,Y
39,White,Male,Citizen,Non-veteran,Less Than High School,No,No,0,2012,2012,State,TN,Yes,Robbery,Violent,Parole,Yes,No,No,No,Black,Male,25 to 34,Stranger,Other Violent Offense,0,1,Y,N
57,White,Male,Citizen,Non-veteran,Less Than High School,No,Yes,365,2002,2003,Federal,NC,Yes,Drug Trafficking,Drug,None,No,No,No,NA,NA,NA,NA,NA,NA,1,1,Y,N
55,Asian/Native Hawaiian/Other Pacific Islander,Male,Citizen,Non-veteran,NA,No,Yes,335,2014,2015,Federal,FL,Yes,Other Property,Property,None,No,NA,NA,NA,NA,NA,NA,NA,NA,1,1,N,N
44,White,Male,Citizen,Non-veteran,High School Graduate,No,Yes,487,2010,2011,State,NC,Yes,Rape Sexual Assault,Violent,None,No,Yes,No,No,American Indian/Alaska Native,Female,35 to 54,Knew,Rape,1,1,Y,N
41,Black,Male,Citizen,Non-veteran,High School Graduate,No,Yes,14,2011,2012,State,CA,Yes,Robbery,Violent,None,Yes,No,No,No,White,NA,NA,NA,NA,1,1,N,Y
20,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,213,2013,2014,State,TX,Yes,Robbery,Violent,None,No,No,Yes,NA,NA,NA,NA,NA,NA,1,1,N,Y
54,Black,Male,Citizen,Non-veteran,Less Than High School,No,Yes,182,1999,2000,State,NY,Yes,Robbery,Violent,None,Yes,No,Yes,NA,Black,NA,NA,NA,NA,1,1,N,Y
27,Black,Male,Citizen,Non-veteran,High School Graduate,No,No,0,2013,2013,Federal,TN,Yes,Robbery,Violent,Probation,Yes,Yes,No,No,Multiple,NA,NA,NA,NA,0,1,N,Y
31,Hispanic,Female,Citizen,Non-veteran,Less Than High School,No,Yes,30,2016,2016,State,IL,Yes,Assault,Violent,Parole,No,Yes,Yes,No,White,Female,35 to 54,Stranger,Other Violent Offense,0,1,N,N
63,White,Female,Citizen,Non-veteran,College Degree or More,No,No,0,2013,2015,State,NY,Yes,Other Property,Property,None,No,NA,NA,NA,NA,NA,NA,NA,NA,2,1,Y,N
